list_name,name,label,info_admin3,info_admin2,info_admin1,info_base
oui_non,oui,Oui,NA,NA,NA,NA
oui_non,non,Non,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
oui_non_na,oui,Oui,NA,NA,NA,NA
oui_non_na,non,Non,NA,NA,NA,NA
oui_non_na,non_applicable,Non pertinent / non applicable (le ménage ne pratique pas l'agriculture),NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
modalite,direct,Face à face,NA,NA,NA,NA
modalite,telephone,Telephone,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
situation_matrimoniale,marie_monogame,Marié - Monogame,NA,NA,NA,NA
situation_matrimoniale,marie_polygame,Marié - Polygame,NA,NA,NA,NA
situation_matrimoniale,marie_veuf,Veuf/veuve,NA,NA,NA,NA
situation_matrimoniale,encouple,"Concubinage (en couple, pas marie)",NA,NA,NA,NA
situation_matrimoniale,celibataire,Celibataire,NA,NA,NA,NA
situation_matrimoniale,divorce,Divorcé/e,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
chef_profession,agriculteur,Agriculteur,NA,NA,NA,NA
localite_list,kongoba,Kongoba#BF4601100012,NA,NA,boucle_du_mouhoun,NA
localite_list,maboni,Maboni#BF4601100004,NA,NA,boucle_du_mouhoun,NA
localite_list,madou,Madou#BF4601100008,NA,NA,boucle_du_mouhoun,NA
localite_list,mahoula,Mahoula#BF4601100009,NA,NA,boucle_du_mouhoun,NA
localite_list,mamou,Mamou#BF4601100006,NA,NA,boucle_du_mouhoun,NA
localite_list,mina,Mina#BF4601100002,NA,NA,boucle_du_mouhoun,NA
localite_list,mouni,Mouni#BF4601100011,NA,NA,boucle_du_mouhoun,NA
localite_list,pouza,Pouza#BF4601100007,NA,NA,boucle_du_mouhoun,NA
localite_list,yaho,Yaho#BF4601100005,NA,NA,boucle_du_mouhoun,NA
localite_list,badinga,Badinga#BF4602010002,NA,NA,boucle_du_mouhoun,NA
localite_list,balave,Balave#BF4602010004,NA,NA,boucle_du_mouhoun,NA
localite_list,dogo,Dogo#BF4602010005,NA,NA,boucle_du_mouhoun,NA
localite_list,gouama,Gouama#BF4602010001,NA,NA,boucle_du_mouhoun,NA
localite_list,tanhouna,Tanhouna#BF4602010006,NA,NA,boucle_du_mouhoun,NA
localite_list,yasso,Yasso#BF4602010003,NA,NA,boucle_du_mouhoun,NA
localite_list,keralie,Keralie#BF4603050001,NA,NA,boucle_du_mouhoun,NA
localite_list,bama,Bama#BF4602020019,NA,NA,boucle_du_mouhoun,NA
localite_list,bare,Bare#BF4602020004,NA,NA,boucle_du_mouhoun,NA
localite_list,biassaga,Biassaga#BF4602020017,NA,NA,boucle_du_mouhoun,NA
localite_list,bouravale,Bouravale#BF4602020012,NA,NA,boucle_du_mouhoun,NA
localite_list,diakoumafindougou,Diakoumafindougou#BF4602020006,NA,NA,boucle_du_mouhoun,NA
localite_list,diontala,Diontala#BF4602020001,NA,NA,boucle_du_mouhoun,NA
localite_list,diou,Diou#BF4602020013,NA,NA,boucle_du_mouhoun,NA
localite_list,koka,Koka#BF4602020015,NA,NA,boucle_du_mouhoun,NA
localite_list,kotou,Kotou#BF4602020014,NA,NA,boucle_du_mouhoun,NA
localite_list,kouatou,Kouatou#BF4602020018,NA,NA,boucle_du_mouhoun,NA
localite_list,kouka,Kouka#BF4602020008,NA,NA,boucle_du_mouhoun,NA
localite_list,kouroumani,Kouroumani#BF4602020005,NA,NA,boucle_du_mouhoun,NA
localite_list,liaba,Liaba#BF4602020011,NA,NA,boucle_du_mouhoun,NA
localite_list,mamouana,Mamouana#BF4602020020,NA,NA,boucle_du_mouhoun,NA
localite_list,mawe,Mawe#BF4602020021,NA,NA,boucle_du_mouhoun,NA
localite_list,mole,Mole#BF4602020010,NA,NA,boucle_du_mouhoun,NA
localite_list,mouna,Mouna#BF4602020007,NA,NA,boucle_du_mouhoun,NA
localite_list,paeni,Paeni#BF4602020003,NA,NA,boucle_du_mouhoun,NA
localite_list,sama,Sama#BF4602020002,NA,NA,boucle_du_mouhoun,NA
localite_list,selikoro,Selikoro#BF4602020009,NA,NA,boucle_du_mouhoun,NA
localite_list,sivi,Sivi#BF4602020016,NA,NA,boucle_du_mouhoun,NA
localite_list,dere,Dere#BF4602030001,NA,NA,boucle_du_mouhoun,NA
localite_list,dima,Dima#BF4602030002,NA,NA,boucle_du_mouhoun,NA
localite_list,kouakouna,Kouakouna#BF4602030008,NA,NA,boucle_du_mouhoun,NA
localite_list,kouroue,Kouroue#BF4602030005,NA,NA,boucle_du_mouhoun,NA
localite_list,perive,Perive#BF4602030007,NA,NA,boucle_du_mouhoun,NA
localite_list,sagouita,Sagouita#BF4602030003,NA,NA,boucle_du_mouhoun,NA
localite_list,same,Same#BF4602030004,NA,NA,boucle_du_mouhoun,NA
localite_list,soukoudiankouli,Soukoudiankouli#BF4602030006,NA,NA,boucle_du_mouhoun,NA
localite_list,bendougou,Bendougou#BF4602040014,NA,NA,boucle_du_mouhoun,NA
localite_list,berenkui,Berenkui#BF4602040011,NA,NA,boucle_du_mouhoun,NA
localite_list,dio,Dio#BF4602040001,NA,NA,boucle_du_mouhoun,NA
localite_list,founa,Founa#BF4602040008,NA,NA,boucle_du_mouhoun,NA
localite_list,gboue_gboue,Gboue Gboue#BF4602040002,NA,NA,boucle_du_mouhoun,NA
localite_list,goumbio,Goumbio#BF4602040013,NA,NA,boucle_du_mouhoun,NA
localite_list,koba,Koba#BF4602040019,NA,NA,boucle_du_mouhoun,NA
localite_list,kosso,Kosso#BF4602040016,NA,NA,boucle_du_mouhoun,NA
localite_list,kossoba,Kossoba#BF4602040009,NA,NA,boucle_du_mouhoun,NA
localite_list,kounla,Kounla#BF4602040015,NA,NA,boucle_du_mouhoun,NA
localite_list,moussakui,Moussakui#BF4602040018,NA,NA,boucle_du_mouhoun,NA
localite_list,nemena,Nemena#BF4602040012,NA,NA,boucle_du_mouhoun,NA
localite_list,niamankui,Niamankui#BF4602040003,NA,NA,boucle_du_mouhoun,NA
localite_list,ouarakoui,Ouarakoui#BF4602040020,NA,NA,boucle_du_mouhoun,NA
localite_list,pekuy,Pekuy#BF4602040017,NA,NA,boucle_du_mouhoun,NA
localite_list,sanaba,Sanaba#BF4602040007,NA,NA,boucle_du_mouhoun,NA
localite_list,soro,Soro#BF4602040005,NA,NA,boucle_du_mouhoun,NA
localite_list,soumankui,Soumankui#BF4602040021,NA,NA,boucle_du_mouhoun,NA
localite_list,voun_hou,Voun Hou#BF4602040006,NA,NA,boucle_du_mouhoun,NA
localite_list,yenkui,Yenkui#BF4602040010,NA,NA,boucle_du_mouhoun,NA
localite_list,ziga,Ziga#BF4602040004,NA,NA,boucle_du_mouhoun,NA
localite_list,banwa,Banwa#BF4602050011,NA,NA,boucle_du_mouhoun,NA
localite_list,baye,Baye#BF4602050006,NA,NA,boucle_du_mouhoun,NA
localite_list,bena,Bena#BF4602050007,NA,NA,boucle_du_mouhoun,NA
localite_list,bial,Bial#BF4602050003,NA,NA,boucle_du_mouhoun,NA
localite_list,bin,Bin#BF4602050004,NA,NA,boucle_du_mouhoun,NA
localite_list,bobo,Bobo#BF4602050018,NA,NA,boucle_du_mouhoun,NA
localite_list,daboura,Daboura#BF4602050019,NA,NA,boucle_du_mouhoun,NA
localite_list,denkena,Denkena#BF4602050017,NA,NA,boucle_du_mouhoun,NA
localite_list,denkoro,Denkoro#BF4602050020,NA,NA,boucle_du_mouhoun,NA
localite_list,desse,Desse#BF4602050026,NA,NA,boucle_du_mouhoun,NA
localite_list,dira,Dira#BF4602050024,NA,NA,boucle_du_mouhoun,NA
localite_list,dissankoui,Dissankoui#BF4602050014,NA,NA,boucle_du_mouhoun,NA
localite_list,donsoko_houn,Donsoko Houn#BF4602050010,NA,NA,boucle_du_mouhoun,NA
localite_list,dui,Dui#BF4602050001,NA,NA,boucle_du_mouhoun,NA
localite_list,kouakoua,Kouakoua#BF4602050021,NA,NA,boucle_du_mouhoun,NA
localite_list,kouna,Kouna#BF4602050016,NA,NA,boucle_du_mouhoun,NA
localite_list,lekoro,Lekoro#BF4602050015,NA,NA,boucle_du_mouhoun,NA
localite_list,masso,Masso#BF4602050023,NA,NA,boucle_du_mouhoun,NA
localite_list,montionkui,Montionkui#BF4602050012,NA,NA,boucle_du_mouhoun,NA
localite_list,moussakongo,Moussakongo#BF4602050022,NA,NA,boucle_du_mouhoun,NA
localite_list,poue,Poue#BF4602050025,NA,NA,boucle_du_mouhoun,NA
localite_list,sanekui,Sanekui#BF4602050005,NA,NA,boucle_du_mouhoun,NA
localite_list,solenzo,Solenzo#BF4602050013,NA,NA,boucle_du_mouhoun,NA
localite_list,tiahouyou,Tiahouyou#BF4602050002,NA,NA,boucle_du_mouhoun,NA
localite_list,tie,Tie#BF4602050008,NA,NA,boucle_du_mouhoun,NA
localite_list,toukouro,Toukouro#BF4602050009,NA,NA,boucle_du_mouhoun,NA
localite_list,ban,Ban#BF4602060015,NA,NA,boucle_du_mouhoun,NA
localite_list,boin,Boin#BF4602060005,NA,NA,boucle_du_mouhoun,NA
localite_list,dema,Dema#BF4602060006,NA,NA,boucle_du_mouhoun,NA
localite_list,felehue,Felehue#BF4602060011,NA,NA,boucle_du_mouhoun,NA
localite_list,gui,Gui#BF4602060012,NA,NA,boucle_du_mouhoun,NA
localite_list,koyene,Koyene#BF4602060008,NA,NA,boucle_du_mouhoun,NA
localite_list,moara,Moara#BF4602060013,NA,NA,boucle_du_mouhoun,NA
localite_list,nangouna,Nangouna#BF4602060007,NA,NA,boucle_du_mouhoun,NA
localite_list,oulali,Oulali#BF4602060014,NA,NA,boucle_du_mouhoun,NA
localite_list,ouroue,Ouroue#BF4602060002,NA,NA,boucle_du_mouhoun,NA
localite_list,tansila,Tansila#BF4602060004,NA,NA,boucle_du_mouhoun,NA
localite_list,tereko,Tereko#BF4602060001,NA,NA,boucle_du_mouhoun,NA
localite_list,tiano,Tiano#BF4602060003,NA,NA,boucle_du_mouhoun,NA
localite_list,toula,Toula#BF4602060009,NA,NA,boucle_du_mouhoun,NA
localite_list,touma,Touma#BF4602060010,NA,NA,boucle_du_mouhoun,NA
localite_list,bangassi,Bangassi#BF4603010029,NA,NA,boucle_du_mouhoun,NA
localite_list,barani,Barani#BF4603010019,NA,NA,boucle_du_mouhoun,NA
localite_list,berma,Berma#BF4603010038,NA,NA,boucle_du_mouhoun,NA
localite_list,bogo,Bogo#BF4603010031,NA,NA,boucle_du_mouhoun,NA
localite_list,boule,Boule#BF4603010024,NA,NA,boucle_du_mouhoun,NA
localite_list,boulemporo,Boulemporo#BF4603010007,NA,NA,boucle_du_mouhoun,NA
localite_list,cisse,Cisse#BF4603010001,NA,NA,boucle_du_mouhoun,NA
localite_list,dankara,Dankara#BF4603010011,NA,NA,boucle_du_mouhoun,NA
localite_list,diallo,Diallo#BF4603010021,NA,NA,boucle_du_mouhoun,NA
localite_list,dienwelle,Dienwelle#BF4603010017,NA,NA,boucle_du_mouhoun,NA
localite_list,doure,Doure#BF4603010028,NA,NA,boucle_du_mouhoun,NA
localite_list,illa,Illa#BF4603010016,NA,NA,boucle_du_mouhoun,NA
localite_list,kamankadougou,Kamankadougou#BF4603010037,NA,NA,boucle_du_mouhoun,NA
localite_list,karekui,Karekui#BF4603010025,NA,NA,boucle_du_mouhoun,NA
localite_list,kinsire,Kinsire#BF4603010003,NA,NA,boucle_du_mouhoun,NA
localite_list,kolerou,Kolerou#BF4603010002,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkan_goure_ba,Kolonkan Goure Ba#BF4603010034,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkan_goure_diallo,Kolonkan Goure Diallo#BF4603010036,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkan,Kolonkan#BF4603010033,NA,NA,boucle_du_mouhoun,NA
localite_list,kommkoro,Kommkoro#BF4603010032,NA,NA,boucle_du_mouhoun,NA
localite_list,koulbe,Koulbe#BF4603010004,NA,NA,boucle_du_mouhoun,NA
localite_list,lonkan,Lonkan#BF4603010018,NA,NA,boucle_du_mouhoun,NA
localite_list,manikui,Manikui#BF4603010015,NA,NA,boucle_du_mouhoun,NA
localite_list,mantamou,Mantamou#BF4603010010,NA,NA,boucle_du_mouhoun,NA
localite_list,medou,Medou#BF4603010012,NA,NA,boucle_du_mouhoun,NA
localite_list,minttamon,Minttamon#BF4603010008,NA,NA,boucle_du_mouhoun,NA
localite_list,nabasso,Nabasso#BF4603010027,NA,NA,boucle_du_mouhoun,NA
localite_list,niako,Niako#BF4603010030,NA,NA,boucle_du_mouhoun,NA
localite_list,ouamboy,Ouamboy#BF4603010006,NA,NA,boucle_du_mouhoun,NA
localite_list,pampakui,Pampakui#BF4603010014,NA,NA,boucle_du_mouhoun,NA
localite_list,sekui,Sekui#BF4603010022,NA,NA,boucle_du_mouhoun,NA
localite_list,sikogo,Sikogo#BF4603010020,NA,NA,boucle_du_mouhoun,NA
localite_list,sokoura,Sokoura#BF4603010023,NA,NA,boucle_du_mouhoun,NA
localite_list,soudogo,Soudogo#BF4603010026,NA,NA,boucle_du_mouhoun,NA
localite_list,tira,Tira#BF4603010013,NA,NA,boucle_du_mouhoun,NA
localite_list,torokoto,Torokoto#BF4603010039,NA,NA,boucle_du_mouhoun,NA
localite_list,wanboue,Wanboue#BF4603010009,NA,NA,boucle_du_mouhoun,NA
localite_list,weresse,Weresse#BF4603010005,NA,NA,boucle_du_mouhoun,NA
localite_list,yalankoro,Yalankoro#BF4603010035,NA,NA,boucle_du_mouhoun,NA
localite_list,banankoro,Banankoro#BF4603020011,NA,NA,boucle_du_mouhoun,NA
localite_list,bogo,Bogo#BF4603020006,NA,NA,boucle_du_mouhoun,NA
localite_list,bomborokui,Bomborokui#BF4603020009,NA,NA,boucle_du_mouhoun,NA
localite_list,bondokui,Bondokui#BF4603020004,NA,NA,boucle_du_mouhoun,NA
localite_list,niankoine,Niankoine#BF4603020007,NA,NA,boucle_du_mouhoun,NA
localite_list,niemano,Niemano#BF4603020013,NA,NA,boucle_du_mouhoun,NA
localite_list,nyimini,Nyimini#BF4603020012,NA,NA,boucle_du_mouhoun,NA
localite_list,ouomene_gombele,Ouomene Gombele#BF4603020010,NA,NA,boucle_du_mouhoun,NA
localite_list,sadian,Sadian#BF4603020001,NA,NA,boucle_du_mouhoun,NA
localite_list,soankui,Soankui#BF4603020003,NA,NA,boucle_du_mouhoun,NA
localite_list,tiarakui,Tiarakui#BF4603020002,NA,NA,boucle_du_mouhoun,NA
localite_list,yallo,Yallo#BF4603020008,NA,NA,boucle_du_mouhoun,NA
localite_list,yenvedougou,Yenvedougou#BF4603020005,NA,NA,boucle_du_mouhoun,NA
localite_list,bagala,Bagala#BF4603030011,NA,NA,boucle_du_mouhoun,NA
localite_list,bankui,Bankui#BF4603030015,NA,NA,boucle_du_mouhoun,NA
localite_list,barkuy,Barkuy#BF4603030003,NA,NA,boucle_du_mouhoun,NA
localite_list,biron_bobo,Biron Bobo#BF4603030006,NA,NA,boucle_du_mouhoun,NA
localite_list,biron_marka,Biron Marka#BF4603030010,NA,NA,boucle_du_mouhoun,NA
localite_list,boune,Boune#BF4603030021,NA,NA,boucle_du_mouhoun,NA
localite_list,bourasso,Bourasso#BF4603030016,NA,NA,boucle_du_mouhoun,NA
localite_list,diamanso,Diamanso#BF4603030020,NA,NA,boucle_du_mouhoun,NA
localite_list,kaminiankoro,Kaminiankoro#BF4603030005,NA,NA,boucle_du_mouhoun,NA
localite_list,kerena,Kerena#BF4603030004,NA,NA,boucle_du_mouhoun,NA
localite_list,koa,Koa#BF4603030002,NA,NA,boucle_du_mouhoun,NA
localite_list,kodougou,Kodougou#BF4603030001,NA,NA,boucle_du_mouhoun,NA
localite_list,labarani,Labarani#BF4603030013,NA,NA,boucle_du_mouhoun,NA
localite_list,lekouy,Lekouy#BF4603030012,NA,NA,boucle_du_mouhoun,NA
localite_list,lemini,Lemini#BF4603030019,NA,NA,boucle_du_mouhoun,NA
localite_list,moissi,Moissi#BF4603030017,NA,NA,boucle_du_mouhoun,NA
localite_list,noakui,Noakui#BF4603030007,NA,NA,boucle_du_mouhoun,NA
localite_list,saho,Saho#BF4603030008,NA,NA,boucle_du_mouhoun,NA
localite_list,sikoro,Sikoro#BF4603030014,NA,NA,boucle_du_mouhoun,NA
localite_list,sirakourasso,Sirakourasso#BF4603030018,NA,NA,boucle_du_mouhoun,NA
localite_list,wakui,Wakui#BF4603030009,NA,NA,boucle_du_mouhoun,NA
localite_list,zonankui,Zonankui#BF4603030022,NA,NA,boucle_du_mouhoun,NA
localite_list,touroukoro,Touroukoro#BF4606010001,NA,NA,boucle_du_mouhoun,NA
localite_list,ba,Ba#BF4603040042,NA,NA,boucle_du_mouhoun,NA
localite_list,banana,Banana#BF4603040041,NA,NA,boucle_du_mouhoun,NA
localite_list,bankouma,Bankouma#BF4603040033,NA,NA,boucle_du_mouhoun,NA
localite_list,bara,Bara#BF4603040001,NA,NA,boucle_du_mouhoun,NA
localite_list,berekwe,Berekwe#BF4603040020,NA,NA,boucle_du_mouhoun,NA
localite_list,bida,Bida#BF4603040023,NA,NA,boucle_du_mouhoun,NA
localite_list,bokoro,Bokoro#BF4603040040,NA,NA,boucle_du_mouhoun,NA
localite_list,bouilio,Bouilio#BF4603040009,NA,NA,boucle_du_mouhoun,NA
localite_list,diekan,Diekan#BF4603040046,NA,NA,boucle_du_mouhoun,NA
localite_list,diena,Diena#BF4603040043,NA,NA,boucle_du_mouhoun,NA
localite_list,diena_sanakina,Diena-Sanakina#BF4603040045,NA,NA,boucle_du_mouhoun,NA
localite_list,djibasso,Djibasso#BF4603040014,NA,NA,boucle_du_mouhoun,NA
localite_list,donkoro,Donkoro#BF4603040029,NA,NA,boucle_du_mouhoun,NA
localite_list,foura,Foura#BF4603040035,NA,NA,boucle_du_mouhoun,NA
localite_list,ira,Ira#BF4603040032,NA,NA,boucle_du_mouhoun,NA
localite_list,kansara,Kansara#BF4603040034,NA,NA,boucle_du_mouhoun,NA
localite_list,keme,Keme#BF4603040010,NA,NA,boucle_du_mouhoun,NA
localite_list,kie,Kie#BF4603040013,NA,NA,boucle_du_mouhoun,NA
localite_list,kila,Kila#BF4603040003,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkan,Kolonkan#BF4603040027,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkan_sirakoro,Kolonkan-Sirakoro#BF4603040039,NA,NA,boucle_du_mouhoun,NA
localite_list,koronso,Koronso#BF4603040024,NA,NA,boucle_du_mouhoun,NA
localite_list,lamoussadaga,Lamoussadaga#BF4603040044,NA,NA,boucle_du_mouhoun,NA
localite_list,mandala,Mandala#BF4603040011,NA,NA,boucle_du_mouhoun,NA
localite_list,maourena,Maourena#BF4603040004,NA,NA,boucle_du_mouhoun,NA
localite_list,massalo,Massalo#BF4603040021,NA,NA,boucle_du_mouhoun,NA
localite_list,mouna,Mouna#BF4603040008,NA,NA,boucle_du_mouhoun,NA
localite_list,nena,Nena#BF4603040018,NA,NA,boucle_du_mouhoun,NA
localite_list,ouoroko,Ouoroko#BF4603040017,NA,NA,boucle_du_mouhoun,NA
localite_list,parankui,Parankui#BF4603040022,NA,NA,boucle_du_mouhoun,NA
localite_list,pia,Pia#BF4603040028,NA,NA,boucle_du_mouhoun,NA
localite_list,saba,Saba#BF4603040019,NA,NA,boucle_du_mouhoun,NA
localite_list,sadiniakono,Sadiniakono#BF4603040038,NA,NA,boucle_du_mouhoun,NA
localite_list,samokui,Samokui#BF4603040005,NA,NA,boucle_du_mouhoun,NA
localite_list,senoulo,Senoulo#BF4603040025,NA,NA,boucle_du_mouhoun,NA
localite_list,sirakoro,Sirakoro#BF4603040031,NA,NA,boucle_du_mouhoun,NA
localite_list,souiyi,Souiyi#BF4603040037,NA,NA,boucle_du_mouhoun,NA
localite_list,soumonkui,Soumonkui#BF4603040030,NA,NA,boucle_du_mouhoun,NA
localite_list,soune,Soune#BF4603040016,NA,NA,boucle_du_mouhoun,NA
localite_list,tienekuy,Tienekuy#BF4603040006,NA,NA,boucle_du_mouhoun,NA
localite_list,vouoro,Vouoro#BF4603040036,NA,NA,boucle_du_mouhoun,NA
localite_list,warokui,Warokui#BF4603040002,NA,NA,boucle_du_mouhoun,NA
localite_list,woula,Woula#BF4603040012,NA,NA,boucle_du_mouhoun,NA
localite_list,yaraye,Yaraye#BF4603040026,NA,NA,boucle_du_mouhoun,NA
localite_list,yerakui,Yerakui#BF4603040047,NA,NA,boucle_du_mouhoun,NA
localite_list,zakui,Zakui#BF4603040007,NA,NA,boucle_du_mouhoun,NA
localite_list,zoubakui,Zoubakui#BF4603040015,NA,NA,boucle_du_mouhoun,NA
localite_list,amenekui,Amenekui#BF4603050006,NA,NA,boucle_du_mouhoun,NA
localite_list,ayoubakolon,Ayoubakolon#BF4603050016,NA,NA,boucle_du_mouhoun,NA
localite_list,dasse,Dasse#BF4603050005,NA,NA,boucle_du_mouhoun,NA
localite_list,denissa,Denissa#BF4603050012,NA,NA,boucle_du_mouhoun,NA
localite_list,dokuy,Dokuy#BF4603050010,NA,NA,boucle_du_mouhoun,NA
localite_list,doubale,Doubale#BF4603050002,NA,NA,boucle_du_mouhoun,NA
localite_list,garalie,Garalie#BF4603050014,NA,NA,boucle_du_mouhoun,NA
localite_list,gassinko,Gassinko#BF4603050001,NA,NA,boucle_du_mouhoun,NA
localite_list,goni,Goni#BF4603050013,NA,NA,boucle_du_mouhoun,NA
localite_list,kamadena,Kamadena#BF4603050015,NA,NA,boucle_du_mouhoun,NA
localite_list,karasso,Karasso#BF4603050011,NA,NA,boucle_du_mouhoun,NA
localite_list,kemasso,Kemasso#BF4603050007,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonida,Kolonida#BF4603050004,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkoura,Kolonkoura#BF4603050021,NA,NA,boucle_du_mouhoun,NA
localite_list,kossi,Kossi#BF4603050019,NA,NA,boucle_du_mouhoun,NA
localite_list,makui,Makui#BF4603050003,NA,NA,boucle_du_mouhoun,NA
localite_list,nereko,Nereko#BF4603050017,NA,NA,boucle_du_mouhoun,NA
localite_list,peul,Peul#BF4603050020,NA,NA,boucle_du_mouhoun,NA
localite_list,sau,Sau#BF4603050008,NA,NA,boucle_du_mouhoun,NA
localite_list,soun,Soun#BF4603050009,NA,NA,boucle_du_mouhoun,NA
localite_list,twanni,Twanni#BF4603050018,NA,NA,boucle_du_mouhoun,NA
localite_list,bangassi,Bangassi#BF4603060004,NA,NA,boucle_du_mouhoun,NA
localite_list,boho,Boho#BF4603060008,NA,NA,boucle_du_mouhoun,NA
localite_list,bokui,Bokui#BF4603060018,NA,NA,boucle_du_mouhoun,NA
localite_list,bouanekui,Bouanekui#BF4603060016,NA,NA,boucle_du_mouhoun,NA
localite_list,doumbala,Doumbala#BF4603060014,NA,NA,boucle_du_mouhoun,NA
localite_list,kini_kini,Kini-Kini#BF4603060003,NA,NA,boucle_du_mouhoun,NA
localite_list,konkui_koura,Konkui Koura#BF4603060006,NA,NA,boucle_du_mouhoun,NA
localite_list,kouroukui,Kouroukui#BF4603060012,NA,NA,boucle_du_mouhoun,NA
localite_list,massalo,Massalo#BF4603060005,NA,NA,boucle_du_mouhoun,NA
localite_list,miniankoro,Miniankoro#BF4603060019,NA,NA,boucle_du_mouhoun,NA
localite_list,montionkui,Montionkui#BF4603060011,NA,NA,boucle_du_mouhoun,NA
localite_list,nia,Nia#BF4603060002,NA,NA,boucle_du_mouhoun,NA
localite_list,saorokui,Saorokui#BF4603060015,NA,NA,boucle_du_mouhoun,NA
localite_list,sombora,Sombora#BF4603060001,NA,NA,boucle_du_mouhoun,NA
localite_list,teni,Teni#BF4603060017,NA,NA,boucle_du_mouhoun,NA
localite_list,tiouhouniwane,Tiouhouniwane#BF4603060007,NA,NA,boucle_du_mouhoun,NA
localite_list,wa,Wa#BF4603060009,NA,NA,boucle_du_mouhoun,NA
localite_list,werekui,Werekui#BF4603060010,NA,NA,boucle_du_mouhoun,NA
localite_list,zehui,Zehui#BF4603060013,NA,NA,boucle_du_mouhoun,NA
localite_list,aourema,Aourema#BF4603070005,NA,NA,boucle_du_mouhoun,NA
localite_list,gani,Gani#BF4603070013,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkani_ba,Kolonkani Ba#BF4603070006,NA,NA,boucle_du_mouhoun,NA
localite_list,kombori,Kombori#BF4603070011,NA,NA,boucle_du_mouhoun,NA
localite_list,kouna,Kouna#BF4603070009,NA,NA,boucle_du_mouhoun,NA
localite_list,lonani,Lonani#BF4603070007,NA,NA,boucle_du_mouhoun,NA
localite_list,mangadian,Mangadian#BF4603070003,NA,NA,boucle_du_mouhoun,NA
localite_list,sanankadougou,Sanankadougou#BF4603070002,NA,NA,boucle_du_mouhoun,NA
localite_list,sassambare,Sassambare#BF4603070012,NA,NA,boucle_du_mouhoun,NA
localite_list,sewali,Sewali#BF4603070008,NA,NA,boucle_du_mouhoun,NA
localite_list,siekoro,Siekoro#BF4603070001,NA,NA,boucle_du_mouhoun,NA
localite_list,siguide,Siguide#BF4603070004,NA,NA,boucle_du_mouhoun,NA
localite_list,yaran,Yaran#BF4603070010,NA,NA,boucle_du_mouhoun,NA
localite_list,bankoumani,Bankoumani#BF4603080001,NA,NA,boucle_du_mouhoun,NA
localite_list,boukui,Boukui#BF4603080010,NA,NA,boucle_du_mouhoun,NA
localite_list,diina,Diina#BF4603080003,NA,NA,boucle_du_mouhoun,NA
localite_list,kikwa,Kikwa#BF4603080008,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkan,Kolonkan#BF4603080002,NA,NA,boucle_du_mouhoun,NA
localite_list,mandouba,Mandouba#BF4603080004,NA,NA,boucle_du_mouhoun,NA
localite_list,mantiankui,Mantiankui#BF4603080006,NA,NA,boucle_du_mouhoun,NA
localite_list,pio,Pio#BF4603080009,NA,NA,boucle_du_mouhoun,NA
localite_list,touba,Touba#BF4603080005,NA,NA,boucle_du_mouhoun,NA
localite_list,yourouna,Yourouna#BF4603080007,NA,NA,boucle_du_mouhoun,NA
localite_list,bankoumani,Bankoumani#BF4603090001,NA,NA,boucle_du_mouhoun,NA
localite_list,bisso,Bisso#BF4603090027,NA,NA,boucle_du_mouhoun,NA
localite_list,boron,Boron#BF4603090007,NA,NA,boucle_du_mouhoun,NA
localite_list,dalanba_daya,Dalanba Daya#BF4603090051,NA,NA,boucle_du_mouhoun,NA
localite_list,damandigui,Damandigui#BF4603090037,NA,NA,boucle_du_mouhoun,NA
localite_list,dembela,Dembela#BF4603090019,NA,NA,boucle_du_mouhoun,NA
localite_list,dembo,Dembo#BF4603090059,NA,NA,boucle_du_mouhoun,NA
localite_list,dieni,Dieni#BF4603090057,NA,NA,boucle_du_mouhoun,NA
localite_list,dina,Dina#BF4603090065,NA,NA,boucle_du_mouhoun,NA
localite_list,diokongo,Diokongo#BF4603090063,NA,NA,boucle_du_mouhoun,NA
localite_list,diondougou,Diondougou#BF4603090081,NA,NA,boucle_du_mouhoun,NA
localite_list,dogora,Dogora#BF4603090087,NA,NA,boucle_du_mouhoun,NA
localite_list,dora,Dora#BF4603090003,NA,NA,boucle_du_mouhoun,NA
localite_list,filakui,Filakui#BF4603090079,NA,NA,boucle_du_mouhoun,NA
localite_list,kansara,Kansara#BF4603090023,NA,NA,boucle_du_mouhoun,NA
localite_list,karekoui,Karekoui#BF4603090085,NA,NA,boucle_du_mouhoun,NA
localite_list,katchi,Katchi#BF4603090041,NA,NA,boucle_du_mouhoun,NA
localite_list,kolonkoura,Kolonkoura#BF4603090035,NA,NA,boucle_du_mouhoun,NA
