list_name,name,label,info_base,info_admin1,info_admin2,info_admin3
oui_non,oui,Oui,,,,
oui_non,non,Non,,,,
oui_non_na,oui,Oui,,,,
oui_non_na,non,Non,,,,
oui_non_na,non_applicable,Non pertinent / non applicable (le ménage ne pratique pas l'agriculture),,,,
modalite,direct,Face à face,,,,
modalite,telephone,Telephone,,,,
situation_matrimoniale,marie_monogame,Marié - Monogame,,,,
situation_matrimoniale,marie_polygame,Marié - Polygame,,,,
situation_matrimoniale,marie_veuf,Veuf/veuve,,,,
situation_matrimoniale,encouple,"Concubinage (en couple, pas marie)",,,,
situation_matrimoniale,celibataire,Celibataire,,,,
situation_matrimoniale,divorce,Divorcé/e,,,,
chef_profession,agriculteur,Agriculteur,,,,
chef_profession,eleveur,Eleveur,,,,
chef_profession,pecheur_chasseur,Pêcheur / chasseur,,,,
chef_profession,fonctionnaire,Fonctionnaire (sauf professeur),,,,
chef_profession,professeur,Professeur / maître d'école,,,,
chef_profession,etudiant,Etudiant/Elève,,,,
chef_profession,chef,Chef communautaire,,,,
chef_profession,prive,Travailleur du secteur privé,,,,
chef_profession,commercant,Commerçant,,,,
chef_profession,transporteur,Transporteur,,,,
localite_list,zehui,Zehui#BF4603060013,,boucle_du_mouhoun,kossi,doumbala
localite_list,aourema,Aourema#BF4603070005,,boucle_du_mouhoun,kossi,kombori
localite_list,gani,Gani#BF4603070013,,boucle_du_mouhoun,kossi,kombori
localite_list,kolonkani_ba,Kolonkani Ba#BF4603070006,,boucle_du_mouhoun,kossi,kombori
localite_list,kombori,Kombori#BF4603070011,,boucle_du_mouhoun,kossi,kombori
localite_list,kouna,Kouna#BF4603070009,,boucle_du_mouhoun,kossi,kombori
localite_list,lonani,Lonani#BF4603070007,,boucle_du_mouhoun,kossi,kombori
localite_list,mangadian,Mangadian#BF4603070003,,boucle_du_mouhoun,kossi,kombori
localite_list,sanankadougou,Sanankadougou#BF4603070002,,boucle_du_mouhoun,kossi,kombori
localite_list,sassambare,Sassambare#BF4603070012,,boucle_du_mouhoun,kossi,kombori
localite_list,sewali,Sewali#BF4603070008,,boucle_du_mouhoun,kossi,kombori
localite_list,siekoro,Siekoro#BF4603070001,,boucle_du_mouhoun,kossi,kombori
localite_list,siguide,Siguide#BF4603070004,,boucle_du_mouhoun,kossi,kombori
localite_list,yaran,Yaran#BF4603070010,,boucle_du_mouhoun,kossi,kombori
localite_list,bankoumani,Bankoumani#BF4603080001,,boucle_du_mouhoun,kossi,madouba
localite_list,boukui,Boukui#BF4603080010,,boucle_du_mouhoun,kossi,madouba
localite_list,diina,Diina#BF4603080003,,boucle_du_mouhoun,kossi,madouba
localite_list,kikwa,Kikwa#BF4603080008,,boucle_du_mouhoun,kossi,madouba
localite_list,kolonkan,Kolonkan#BF4603080002,,boucle_du_mouhoun,kossi,madouba
localite_list,mandouba,Mandouba#BF4603080004,,boucle_du_mouhoun,kossi,madouba
localite_list,mantiankui,Mantiankui#BF4603080006,,boucle_du_mouhoun,kossi,madouba
localite_list,pio,Pio#BF4603080009,,boucle_du_mouhoun,kossi,madouba
localite_list,touba,Touba#BF4603080005,,boucle_du_mouhoun,kossi,madouba
localite_list,yourouna,Yourouna#BF4603080007,,boucle_du_mouhoun,kossi,madouba
localite_list,bankoumani,Bankoumani#BF4603090001,,boucle_du_mouhoun,kossi,nouna
localite_list,bisso,Bisso#BF4603090027,,boucle_du_mouhoun,kossi,nouna
localite_list,boron,Boron#BF4603090007,,boucle_du_mouhoun,kossi,nouna
localite_list,dalanba_daya,Dalanba Daya#BF4603090051,,boucle_du_mouhoun,kossi,nouna
localite_list,damandigui,Damandigui#BF4603090037,,boucle_du_mouhoun,kossi,nouna
localite_list,dembela,Dembela#BF4603090019,,boucle_du_mouhoun,kossi,nouna
localite_list,dembo,Dembo#BF4603090059,,boucle_du_mouhoun,kossi,nouna
localite_list,dieni,Dieni#BF4603090057,,boucle_du_mouhoun,kossi,nouna
localite_list,dina,Dina#BF4603090065,,boucle_du_mouhoun,kossi,nouna
localite_list,diokongo,Diokongo#BF4603090063,,boucle_du_mouhoun,kossi,nouna
localite_list,diondougou,Diondougou#BF4603090081,,boucle_du_mouhoun,kossi,nouna
localite_list,dogora,Dogora#BF4603090087,,boucle_du_mouhoun,kossi,nouna
localite_list,dora,Dora#BF4603090003,,boucle_du_mouhoun,kossi,nouna
localite_list,filakui,Filakui#BF4603090079,,boucle_du_mouhoun,kossi,nouna
localite_list,kansara,Kansara#BF4603090023,,boucle_du_mouhoun,kossi,nouna
localite_list,karekoui,Karekoui#BF4603090085,,boucle_du_mouhoun,kossi,nouna
localite_list,katchi,Katchi#BF4603090041,,boucle_du_mouhoun,kossi,nouna
localite_list,kolonkoura,Kolonkoura#BF4603090035,,boucle_du_mouhoun,kossi,nouna
localite_list,konankoina,Konankoina#BF4603090093,,boucle_du_mouhoun,kossi,nouna
localite_list,konkouni,Konkouni#BF4603090015,,boucle_du_mouhoun,kossi,nouna
localite_list,kossi,Kossi#BF4603090095,,boucle_du_mouhoun,kossi,nouna
localite_list,koumbara,Koumbara#BF4603090039,,boucle_du_mouhoun,kossi,nouna
localite_list,kouro,Kouro#BF4603090067,,boucle_du_mouhoun,kossi,nouna
localite_list,koussiri,Koussiri#BF4603090033,,boucle_du_mouhoun,kossi,nouna
localite_list,lei,Lei#BF4603090099,,boucle_du_mouhoun,kossi,nouna
localite_list,mani,Mani#BF4603090069,,boucle_du_mouhoun,kossi,nouna
localite_list,mourdie,Mourdie#BF4603090055,,boucle_du_mouhoun,kossi,nouna
localite_list,niankui,Niankui#BF4603090021,,boucle_du_mouhoun,kossi,nouna
localite_list,nouna,Nouna#BF4603090031,,boucle_du_mouhoun,kossi,nouna
localite_list,ouote,Ouote#BF4603090073,,boucle_du_mouhoun,kossi,nouna
localite_list,pa,Pa#BF4603090011,,boucle_du_mouhoun,kossi,nouna
localite_list,patiarakui,Patiarakui#BF4603090045,,boucle_du_mouhoun,kossi,nouna
localite_list,sanso,Sanso#BF4603090047,,boucle_du_mouhoun,kossi,nouna
localite_list,sere,Sere#BF4603090061,,boucle_du_mouhoun,kossi,nouna
localite_list,seriba,Seriba#BF4603090083,,boucle_du_mouhoun,kossi,nouna
localite_list,sien,Sien#BF4603090097,,boucle_du_mouhoun,kossi,nouna
localite_list,sinbadougou,Sinbadougou#BF4603090071,,boucle_du_mouhoun,kossi,nouna
localite_list,sobon,Sobon#BF4603090005,,boucle_du_mouhoun,kossi,nouna
localite_list,sokoro,Sokoro#BF4603090049,,boucle_du_mouhoun,kossi,nouna
localite_list,solemana,Solemana#BF4603090091,,boucle_du_mouhoun,kossi,nouna
localite_list,souin,Souin#BF4603090053,,boucle_du_mouhoun,kossi,nouna
localite_list,tebere,Tebere#BF4603090009,,boucle_du_mouhoun,kossi,nouna
localite_list,tenou,Tenou#BF4603090029,,boucle_du_mouhoun,kossi,nouna
localite_list,tiemena,Tiemena#BF4603090025,,boucle_du_mouhoun,kossi,nouna
localite_list,tisse,Tisse#BF4603090077,,boucle_du_mouhoun,kossi,nouna
localite_list,tonbougoudou,Tonbougoudou#BF4603090089,,boucle_du_mouhoun,kossi,nouna
localite_list,tonkoroni,Tonkoroni#BF4603090013,,boucle_du_mouhoun,kossi,nouna
localite_list,tonsere,Tonsere#BF4603090017,,boucle_du_mouhoun,kossi,nouna
localite_list,vare,Vare#BF4603090075,,boucle_du_mouhoun,kossi,nouna
localite_list,zoum,Zoum#BF4603090043,,boucle_du_mouhoun,kossi,nouna
localite_list,bote,Bote#BF4603110001,,boucle_du_mouhoun,kossi,sono
localite_list,dangoumana,Dangoumana#BF4603110005,,boucle_du_mouhoun,kossi,sono
localite_list,kale,Kale#BF4603110009,,boucle_du_mouhoun,kossi,sono
localite_list,kouri,Kouri#BF4603110002,,boucle_du_mouhoun,kossi,sono
localite_list,sammpopo,Sammpopo#BF4603110008,,boucle_du_mouhoun,kossi,sono
localite_list,siera,Siera#BF4603110003,,boucle_du_mouhoun,kossi,sono
localite_list,sono,Sono#BF4603110007,,boucle_du_mouhoun,kossi,sono
localite_list,sour,Sour#BF4603110004,,boucle_du_mouhoun,kossi,sono
localite_list,yayo,Yayo#BF4603110010,,boucle_du_mouhoun,kossi,sono
localite_list,zempana,Zempana#BF4603110006,,boucle_du_mouhoun,kossi,sono
localite_list,anekui,Anekui#BF4604010006,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,bankouma,Bankouma#BF4604010020,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,bokui,Bokui#BF4604010004,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,bolena,Bolena#BF4604010003,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,bondoukuy,Bondoukuy#BF4604010010,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,bouan,Bouan#BF4604010019,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,dampan,Dampan#BF4604010011,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,diekui,Diekui#BF4604010018,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,donbokui,Donbokui#BF4604010014,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,dora,Dora#BF4604010024,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,farakui,Farakui#BF4604010005,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,kamehi,Kamehi#BF4604010007,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,kera,Kera#BF4604010021,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,koumana,Koumana#BF4604010023,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,liguiba,Liguiba#BF4604010015,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,mokouna,Mokouna#BF4604010009,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,ouakara,Ouakara#BF4604010012,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,si,Si#BF4604010013,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,tankuy,Tankuy#BF4604010008,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,tia,Tia#BF4604010002,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,ton,Ton#BF4604010016,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,toun,Toun#BF4604010017,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,wakui,Wakui#BF4604010022,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,wanakui,Wanakui#BF4604010001,,boucle_du_mouhoun,mouhoun,bondokuy
localite_list,aberekui,Aberekui#BF4604020031,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,bana,Bana#BF4604020039,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,bokui,Bokui#BF4604020038,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,bondani,Bondani#BF4604020002,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,bouron,Bouron#BF4604020046,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,dakouy,Dakouy#BF4604020042,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,dedougou,Dedougou#BF4604020029,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,dui,Dui#BF4604020026,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,fakouna,Fakouna#BF4604020018,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,fakuna,Fakuna#BF4604020019,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,kamandena,Kamandena#BF4604020022,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,kari,Kari#BF4604020011,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,kofing,Kofing#BF4604020005,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,koran,Koran#BF4604020017,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,kore,Kore#BF4604020016,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,kounande,Kounande#BF4604020025,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,lekuy,Lekuy#BF4604020014,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,lonkankui,Lonkankui#BF4604020024,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,makouy,Makouy#BF4604020010,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,manyimasso,Manyimasso#BF4604020047,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,massara,Massara#BF4604020035,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,mouindasso,Mouindasso#BF4604020028,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,niagan,Niagan#BF4604020006,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,nokouy,Nokouy#BF4604020030,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,oebe,Oebe#BF4604020043,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,oulani,Oulani#BF4604020021,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,parade,Parade#BF4604020020,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,passakongo_tonbo,Passakongo Tonbo#BF4604020036,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,passakonko,Passakonko#BF4604020034,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,perankui,Perankui#BF4604020013,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,pinikon,Pinikon#BF4604020001,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,sagala,Sagala#BF4604020023,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,soakui,Soakui#BF4604020032,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,soukoura,Soukoura#BF4604020009,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,soukouy,Soukouy#BF4604020040,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,souri,Souri#BF4604020027,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,tare,Tare#BF4604020044,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,tiankui,Tiankui#BF4604020045,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,tionkui,Tionkui#BF4604020033,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,tourouba,Tourouba#BF4604020015,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,voun_hou,Voun Hou#BF4604020048,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,wetina,Wetina#BF4604020007,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,worokui,Worokui#BF4604020012,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,yonkui,Yonkui#BF4604020041,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,zakui,Zakui#BF4604020008,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,zakuy,Zakuy#BF4604020037,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,zeoula,Zeoula#BF4604020004,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,zeoule,Zeoule#BF4604020003,,boucle_du_mouhoun,mouhoun,dedougou
localite_list,caro,Caro#BF4604030001,,boucle_du_mouhoun,mouhoun,douroula
localite_list,douroula,Douroula#BF4604030009,,boucle_du_mouhoun,mouhoun,douroula
localite_list,foret_classee_de_toroba,Foret Classee de Toroba#BF4604030005,,boucle_du_mouhoun,mouhoun,douroula
localite_list,kankono,Kankono#BF4604030003,,boucle_du_mouhoun,mouhoun,douroula
localite_list,koussiri,Koussiri#BF4604030007,,boucle_du_mouhoun,mouhoun,douroula
localite_list,koyare,Koyare#BF4604030006,,boucle_du_mouhoun,mouhoun,douroula
localite_list,sonabou,Sonabou#BF4604030002,,boucle_du_mouhoun,mouhoun,douroula
localite_list,souma,Souma#BF4604030010,,boucle_du_mouhoun,mouhoun,douroula
localite_list,tieribe,Tieribe#BF4604030011,,boucle_du_mouhoun,mouhoun,douroula
localite_list,tora,Tora#BF4604030008,,boucle_du_mouhoun,mouhoun,douroula
localite_list,toroba,Toroba#BF4604030004,,boucle_du_mouhoun,mouhoun,douroula
localite_list,bena,Bena#BF4604040002,,boucle_du_mouhoun,mouhoun,kona
localite_list,ble,Ble#BF4604040004,,boucle_du_mouhoun,mouhoun,kona
localite_list,dangouna,Dangouna#BF4604040001,,boucle_du_mouhoun,mouhoun,kona
localite_list,dapana,Dapana#BF4604040016,,boucle_du_mouhoun,mouhoun,kona
localite_list,goulo,Goulo#BF4604040017,,boucle_du_mouhoun,mouhoun,kona
localite_list,kona,Kona#BF4604040008,,boucle_du_mouhoun,mouhoun,kona
localite_list,konzie,Konzie#BF4604040009,,boucle_du_mouhoun,mouhoun,kona
localite_list,kouana,Kouana#BF4604040015,,boucle_du_mouhoun,mouhoun,kona
localite_list,la,La#BF4604040006,,boucle_du_mouhoun,mouhoun,kona
localite_list,mouhoun,Mouhoun#BF4604040019,,boucle_du_mouhoun,mouhoun,kona
localite_list,nana,Nana#BF4604040010,,boucle_du_mouhoun,mouhoun,kona
localite_list,pie,Pie#BF4604040014,,boucle_du_mouhoun,mouhoun,kona
localite_list,sanfle,Sanfle#BF4604040013,,boucle_du_mouhoun,mouhoun,kona
localite_list,taa,Taa#BF4604040012,,boucle_du_mouhoun,mouhoun,kona
localite_list,tena,Tena#BF4604040018,,boucle_du_mouhoun,mouhoun,kona
localite_list,tona,Tona#BF4604040007,,boucle_du_mouhoun,mouhoun,kona
localite_list,toton,Toton#BF4604040005,,boucle_du_mouhoun,mouhoun,kona
localite_list,yona,Yona#BF4604040011,,boucle_du_mouhoun,mouhoun,kona
localite_list,zina,Zina#BF4604040003,,boucle_du_mouhoun,mouhoun,kona
localite_list,bako,Bako#BF4604050009,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,bekui,Bekui#BF4604050020,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,bina,Bina#BF4604050018,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,bokui,Bokui#BF4604050002,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,bomponi,Bomponi#BF4604050022,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,bossogo,Bossogo#BF4604050005,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,dankouy,Dankouy#BF4604050014,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,doudou,Doudou#BF4604050027,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,fakena,Fakena#BF4604050004,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,fankuy,Fankuy#BF4604050015,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,kekaba,Kekaba#BF4604050024,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,kiedui,Kiedui#BF4604050028,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,koena,Koena#BF4604050021,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,korobi,Korobi#BF4604050001,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,kosso,Kosso#BF4604050003,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,labara,Labara#BF4604050008,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,lokinde,Lokinde#BF4604050006,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,miana,Miana#BF4604050023,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,monkoui,Monkoui#BF4604050026,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,ouarkoye,Ouarkoye#BF4604050012,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,oue,Oue#BF4604050013,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,perakouy,Perakouy#BF4604050010,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,poundou,Poundou#BF4604050025,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,samakui,Samakui#BF4604050019,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,si,Si#BF4604050011,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,soana,Soana#BF4604050007,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,souanko,Souanko#BF4604050017,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,tiokouy,Tiokouy#BF4604050016,,boucle_du_mouhoun,mouhoun,ouarkoye
localite_list,ba_yangasso,Ba Yangasso#BF4604060015,,boucle_du_mouhoun,mouhoun,safane
localite_list,baa,Baa#BF4604060019,,boucle_du_mouhoun,mouhoun,safane
localite_list,banga,Banga#BF4604060035,,boucle_du_mouhoun,mouhoun,safane
localite_list,banou,Banou#BF4604060031,,boucle_du_mouhoun,mouhoun,safane
localite_list,befala,Befala#BF4604060030,,boucle_du_mouhoun,mouhoun,safane
localite_list,biforo,Biforo#BF4604060003,,boucle_du_mouhoun,mouhoun,safane
localite_list,bilakongo,Bilakongo#BF4604060032,,boucle_du_mouhoun,mouhoun,safane
localite_list,bombouela,Bombouela#BF4604060020,,boucle_du_mouhoun,mouhoun,safane
localite_list,bossien,Bossien#BF4604060005,,boucle_du_mouhoun,mouhoun,safane
localite_list,bouasso,Bouasso#BF4604060039,,boucle_du_mouhoun,mouhoun,safane
localite_list,bouna,Bouna#BF4604060013,,boucle_du_mouhoun,mouhoun,safane
localite_list,dalomo,Dalomo#BF4604060002,,boucle_du_mouhoun,mouhoun,safane
localite_list,danba,Danba#BF4604060033,,boucle_du_mouhoun,mouhoun,safane
localite_list,doumakele,Doumakele#BF4604060001,,boucle_du_mouhoun,mouhoun,safane
localite_list,guissikoro,Guissikoro#BF4604060022,,boucle_du_mouhoun,mouhoun,safane
localite_list,ibo_koungui,Ibo Koungui#BF4604060044,,boucle_du_mouhoun,mouhoun,safane
localite_list,kaniesse,Kaniesse#BF4604060028,,boucle_du_mouhoun,mouhoun,safane
localite_list,kesse,Kesse#BF4604060008,,boucle_du_mouhoun,mouhoun,safane
localite_list,kietou,Kietou#BF4604060004,,boucle_du_mouhoun,mouhoun,safane
localite_list,kira,Kira#BF4604060018,,boucle_du_mouhoun,mouhoun,safane
localite_list,kokoun,Kokoun#BF4604060021,,boucle_du_mouhoun,mouhoun,safane
localite_list,kongoba,Kongoba#BF4604060009,,boucle_du_mouhoun,mouhoun,safane
localite_list,kongosso,Kongosso#BF4604060027,,boucle_du_mouhoun,mouhoun,safane
localite_list,kongozana,Kongozana#BF4604060024,,boucle_du_mouhoun,mouhoun,safane
localite_list,koungui_ba,Koungui Ba#BF4604060038,,boucle_du_mouhoun,mouhoun,safane
localite_list,makongo,Makongo#BF4604060046,,boucle_du_mouhoun,mouhoun,safane
localite_list,nounou,Nounou#BF4604060042,,boucle_du_mouhoun,mouhoun,safane
localite_list,pakole,Pakole#BF4604060006,,boucle_du_mouhoun,mouhoun,safane
localite_list,pakoro,Pakoro#BF4604060016,,boucle_du_mouhoun,mouhoun,safane
localite_list,pinkan,Pinkan#BF4604060026,,boucle_du_mouhoun,mouhoun,safane
localite_list,safane,Safane#BF4604060023,,boucle_du_mouhoun,mouhoun,safane
localite_list,sani,Sani#BF4604060034,,boucle_du_mouhoun,mouhoun,safane
localite_list,sikorosso,Sikorosso#BF4604060037,,boucle_du_mouhoun,mouhoun,safane
localite_list,silaro,Silaro#BF4604060017,,boucle_du_mouhoun,mouhoun,safane
localite_list,sirakorosso,Sirakorosso#BF4604060029,,boucle_du_mouhoun,mouhoun,safane
localite_list,sodien,Sodien#BF4604060036,,boucle_du_mouhoun,mouhoun,safane
localite_list,sokoura,Sokoura#BF4604060048,,boucle_du_mouhoun,mouhoun,safane
localite_list,sounle,Sounle#BF4604060010,,boucle_du_mouhoun,mouhoun,safane
localite_list,tiekuy,Tiekuy#BF4604060047,,boucle_du_mouhoun,mouhoun,safane
localite_list,tiena,Tiena#BF4604060040,,boucle_du_mouhoun,mouhoun,safane
localite_list,tiensere,Tiensere#BF4604060012,,boucle_du_mouhoun,mouhoun,safane
localite_list,tienzan,Tienzan#BF4604060043,,boucle_du_mouhoun,mouhoun,safane
localite_list,yamou,Yamou#BF4604060014,,boucle_du_mouhoun,mouhoun,safane
localite_list,yanbara_koungui,Yanbara Koungui#BF4604060045,,boucle_du_mouhoun,mouhoun,safane
localite_list,yangasso,Yangasso#BF4604060041,,boucle_du_mouhoun,mouhoun,safane
localite_list,yankoro,Yankoro#BF4604060011,,boucle_du_mouhoun,mouhoun,safane
localite_list,ziasso,Ziasso#BF4604060025,,boucle_du_mouhoun,mouhoun,safane
localite_list,zinkui,Zinkui#BF4604060007,,boucle_du_mouhoun,mouhoun,safane
localite_list,bageou,Bageou#BF4604070011,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,bankorosso_gamadou,Bankorosso Gamadou#BF4604070020,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,banoumba,Banoumba#BF4604070022,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,bissandere,Bissandere#BF4604070012,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,da,Da#BF4604070029,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,dissasso,Dissasso#BF4604070009,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,djidje,Djidje#BF4604070003,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,douroukou,Douroukou#BF4604070027,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,foret_classee_de_tisse,Foret Classee de Tisse#BF4604070005,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,gamadou,Gamadou#BF4604070006,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,guedou,Guedou#BF4604070010,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,kana,Kana#BF4604070023,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,kari,Kari#BF4604070028,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,karouko,Karouko#BF4604070031,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,labian,Labian#BF4604070013,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,lan,Lan#BF4604070030,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,nerakorosso,Nerakorosso#BF4604070001,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,oula,Oula#BF4604070026,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,saho,Saho#BF4604070016,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,sirakele,Sirakele#BF4604070014,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,tcheriba,Tcheriba#BF4604070015,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,tiekouo,Tiekouo#BF4604070007,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,tierekou,Tierekou#BF4604070004,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,tigan,Tigan#BF4604070019,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,tisse,Tisse#BF4604070002,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,wezala_bere,Wezala Bere#BF4604070021,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,wezala,Wezala#BF4604070018,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,wolbye,Wolbye#BF4604070024,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,woro,Woro#BF4604070025,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,youlou,Youlou#BF4604070017,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,ziekui,Ziekui#BF4604070008,,boucle_du_mouhoun,mouhoun,tcheriba
localite_list,bague,Bague#BF4605010005,,boucle_du_mouhoun,nayala,gassan
localite_list,djere,Djere#BF4605010016,,boucle_du_mouhoun,nayala,gassan
localite_list,djimbara,Djimbara#BF4605010022,,boucle_du_mouhoun,nayala,gassan
localite_list,gassan,Gassan#BF4605010013,,boucle_du_mouhoun,nayala,gassan
localite_list,goini_tonbo,Goini Tonbo#BF4605010007,,boucle_du_mouhoun,nayala,gassan
